bidder_id,bid_count,auction_count,merc_count,device_count,country_count,ip_count,url_count,average_distinct_country_per_auction,average_distinct_urls_per_auction,average_distinct_ip_per_auction,average_distinct_dev_per_auction,average_distinct_merc_per_auction,average_bids_per_auction,median_response_time,median_response_time_across_auction,num_auction,num_auction_won,percentage_win,avg_bids_auction,competitors,median_time_to_respond_competition,median_time_to_respond_self,outcome
a3ef8857f2e33ecd25c409622b4e3ebcij8hv,716,39,1,42,7,114,113,1.154,7.436,9.744,5.59,1.0,18.359,49684210526,4473684211,39,0,0.0,8.826157970969829E-4,217.48717948717947,789473684,44368421052,1.0
c888cda1ef5931da0db90f6803cd0d368ay6r,424,114,1,116,10,377,54,1.009,2.228,3.561,2.86,1.0,3.719,708894736842,95736842106,114,0,0.0,7.432559166852189E-4,233.75438596491227,1263157894,204315789474,0.0
e3ccc9bd16fa1f4a92fe87b4a54e5e72uficw,4546,175,1,373,55,2686,12,1.857,1.554,19.743,9.669,1.0,25.977,46315789474,61210526316,175,2,0.011428571428571429,0.003166600376564928,135.29142857142858,631578947,42789473684,0.0
e561facfea467ea124df0111e041287ctvgwn,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,4.22904508162057E-5,484.0,52631579,-1,0.0
ecce760edfc6ec5cd5ddc7037c514dc3zod4i,25,12,1,4,9,24,1,1.0,1.0,2.0,1.333,1.0,2.083,890631578947,549789473684,12,0,0.0,1.9183253786774298E-4,167.75,1631578947,113526315790,0.0
f2f10539ed947e4b141b2e9bf21af65ecz4f7,294,10,1,2,2,290,5,1.0,4.8,29.3,1.0,1.0,29.4,526315790,263157895,10,0,0.0,0.0029139492933177393,139.4,0,526315789,1.0
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,1502,192,1,279,51,1049,119,1.557,3.557,6.974,4.979,1.0,7.823,117578947369,25631578948,192,4,0.020833333333333332,0.0017962467770405697,129.14583333333334,1000000000,91000000000,0.0
33031f476dec19fe47c0e3a051a68e992hmwv,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0010362694300518134,91.0,2947368421,-1,0.0
36473d4c641c4c09c20c80e2ab35a36dwzp5d,6,5,1,5,1,6,3,1.0,1.0,1.2,1.2,1.0,1.2,6275736842105,2393947368421,5,0,0.0,9.29022668153103E-5,334.2,1000000000,-1,0.0
3ee7de4c5a5e31b7b407827ae1370f70suenu,2,2,1,2,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,3263052631579,2,0,0.0,4.540295119182747E-4,212.5,1526315789,-1,0.0
91c749114e26abdb9a4536169f9b4580huern,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.8609948506272482E-6,1112.0,52631579,-1,1.0
a48837ccd05bca96ddbf02c55ecccf639adk2,11,7,1,7,4,8,5,1.0,1.0,1.429,1.286,1.0,1.571,1327684210527,784473684211,7,0,0.0,5.0898827013395645E-5,223.71428571428572,4526315789,-1,0.0
ae817305e82b580f9ab89f1a379488e39il4q,676,163,1,202,58,508,360,1.613,3.307,3.883,3.301,1.0,4.147,263157894737,30368421053,163,3,0.018404907975460124,9.089698923892596E-4,122.8282208588957,1052631579,133526315789,0.0
bdeb5eed17a812d2c47176e30b8553ae2k06g,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,5.02008032128514E-4,110.0,894736842,-1,0.0
db88530db963dab43118aef5aba127ec29abp,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.022061045633122E-4,262.0,4789473684,-1,0.0
e0413f338c43c9d55ba53612d2068f65t4gs6,734,233,1,203,50,527,312,1.185,2.459,2.845,2.511,1.0,3.15,530157894737,27105263158,233,4,0.017167381974248927,0.001652457185824889,109.01716738197425,1631578947,131157894737,0.0
e7cf764619380e5303089f04bf647f10thebb,9,4,1,5,2,7,1,1.0,1.0,2.0,1.25,1.0,2.25,1089473684211,2475789473684,4,0,0.0,0.00130605137135394,122.0,6578947368,421052632,0.0
08353687608279ddd83e4d36fadd1cd8ritj3,4,1,1,4,2,4,4,2.0,4.0,4.0,4.0,1.0,4.0,1872631578947,0,1,0,0.0,1.9145534782650316E-5,845.0,52631579,1547789473684,0.0
6ed19e45dc118b78a78f25649aaaddbeef7e4,7,5,1,5,1,6,2,1.0,1.2,1.4,1.4,1.0,1.4,8260473684211,2037631578947,5,0,0.0,0.001509271237602415,54.0,4631578948,-1,0.0
8e05310a342aec93aaec69a638e83a96aqyo7,1183,83,1,220,23,1000,606,1.072,10.783,12.783,5.554,1.0,14.253,19000000000,141315789474,83,1,0.012048192771084338,0.0023972262693850092,199.49397590361446,526315789,16315789474,1.0
a2bb8b3e3ae4566203eb5b3021b4d594pohf7,98,38,1,63,7,86,32,1.105,2.053,2.526,2.342,1.0,2.579,1175315789474,178105263158,38,0,0.0,2.689728803976407E-4,195.97368421052633,2157894737,309105263157,0.0
b1bc9ff2b98df742affda07c5977c7345dpm5,3,2,1,2,2,3,1,1.0,1.0,1.5,1.0,1.0,1.5,56526315789,58920000000000,2,0,0.0,3.5211267605633805E-4,197.5,473684210,-1,0.0
bcda2135a2456d611876679b61dac500vs7sx,41,12,1,11,1,33,2,1.0,1.0,3.25,2.25,1.0,3.417,879736842105,622368421052,12,1,0.08333333333333333,0.028295376121463076,28.666666666666668,46736842105,432105263157,0.0
c806dbb2decba0ed3c4ff5e2e60a74c2wjvbl,2,1,1,2,1,2,1,1.0,1.0,2.0,2.0,1.0,2.0,9798473684211,0,1,0,0.0,9.572767391325158E-6,845.0,0,-1,0.0
e1b1c514e1b87826fd045588f1f3881707cyy,4,3,1,3,1,3,4,1.0,1.333,1.333,1.333,1.0,1.333,66631578948,12000000000,3,0,0.0,0.010443864229765013,18.0,50368421052,-1,0.0
20d08c7edbcb4b4ac0214b664ca5bb9cprntj,98,22,1,33,18,57,13,1.455,1.409,2.727,2.0,1.0,4.455,210210526315,418789473684,22,0,0.0,1.443386124935379E-4,193.6818181818182,52631579,123947368421,0.0
2b4b36fd77eaeabbdad8fac68b17ece5ey04u,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,9.398496240601503E-4,142.0,7736842105,-1,0.0
361c6da33ccd1c0df152fd932e6fb2a69i4ux,2,2,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,131473684210,2,0,0.0,3.614015876371745E-6,847.0,52631579,-1,0.0
45fe4f0fb849e7195a1efd5495d1285f2culj,6,6,1,4,4,5,3,1.0,1.0,1.0,1.0,1.0,1.0,0,439684210526,6,0,0.0,6.312400711197147E-5,235.33333333333334,1157894736,-1,0.0
71c2561141c55414618d67d1a8aebac1n0fjx,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,4.144218814753419E-4,254.0,52631579,-1,0.0
8a7710ee3c886df8ca78c88120603cf6taql6,5,5,1,4,2,5,2,1.0,1.0,1.0,1.0,1.0,1.0,0,3241052631579,5,0,0.0,3.707273670942389E-4,171.2,210526316,-1,0.0
9375e98d0810ce9119ccf45300249636zfpd9,5,5,1,3,3,3,5,1.0,1.0,1.0,1.0,1.0,1.0,0,67315789474,5,0,0.0,8.592541673827118E-4,143.0,10157894737,-1,0.0
ba319b8bb68ca6a12086f2410ca7fb3buxsei,517,24,1,77,4,216,88,1.167,9.208,18.5,12.5,1.0,21.542,235105263158,56631578947,24,0,0.0,6.59047046016016E-4,267.0833333333333,684210526,219368421052,1.0
e783e5f6b818d18eda4065282022ac23jd1fw,14,4,1,12,3,14,3,1.5,1.5,3.5,3.0,1.0,3.5,812631578947,2612473684211,4,0,0.0,6.11834629840049E-5,358.75,52631579,418894736842,0.0
2635d404f4943f3dbee24aa16a2953c723iwd,5,4,1,3,1,3,1,1.0,1.0,1.25,1.25,1.0,1.25,3533947368421,2635684210526,4,0,0.0,2.3372131070911045E-4,146.5,7263157895,-1,0.0
309f446bdb138faeb18072285ccd9901gz80c,944,134,1,226,44,763,181,1.172,2.776,6.231,3.694,1.0,7.045,28842105263,39210526316,134,4,0.029850746268656716,0.0016622264325697775,109.58208955223881,105263158,19578947369,0.0
470a0e402bb9cb4d48c2a450d2043e87flc2m,21,11,1,16,7,19,13,1.636,1.727,1.909,1.909,1.0,1.909,1689631578947,50578947368,11,0,0.0,2.749306454716959E-5,467.8181818181818,736842105,-1,0.0
61337802cac534b7e7711793039782d6f1yy9,70,18,1,33,1,43,11,1.0,2.444,3.556,3.5,1.0,3.889,282736842105,543526315789,18,0,0.0,9.394712119178633E-4,106.61111111111111,1210526315,154684210527,0.0
9d33ed2efcfaddba0307d12142f3041ce731l,8,3,1,4,1,3,1,1.0,1.0,1.667,1.667,1.0,2.667,5736842105,274789473684,3,0,0.0,0.0015609756097560976,155.0,52631579,2894736842,0.0
a71f84e476d03bd0b25d45e44eeed9a8efehw,292,33,1,117,7,189,61,1.0,4.212,6.909,6.303,1.0,8.848,296631578948,633526315789,33,4,0.12121212121212122,5.152974519246889E-4,74.81818181818181,25578947368,192789473685,0.0
b8da3e0dc73d1f453ecbe6ee4d4e8791pr8az,18,18,1,14,9,16,10,1.0,1.0,1.0,1.0,1.0,1.0,0,351157894736,18,0,0.0,9.668011236377504E-5,263.1666666666667,526315789,-1,0.0
ca0c049b8c37c99ef93b6086e9947135onppq,90,68,1,41,24,73,2,1.118,1.0,1.309,1.294,1.0,1.324,1426526315790,242631578947,68,0,0.0,1.986531317666223E-4,186.01470588235293,1631578948,-1,0.0
db85fb5556f17b744938cdcc2e7ce9b5urspd,300,16,1,63,7,159,132,1.375,8.938,10.188,5.375,1.0,18.75,4052631579,366000000000,16,4,0.25,0.011013620176952165,50.6875,52631579,3631578948,1.0
dfa7ead5ef84eebc79c67d3daac340b0exa41,3,2,1,3,2,3,3,1.0,1.5,1.5,1.5,1.0,1.5,9005368421052,13147894736842,2,0,0.0,1.4341303911351621E-5,446.5,52631579,-1,0.0
f0e1c483773c2ef8466d152874872139e0wcu,19,15,1,13,1,18,3,1.0,1.133,1.267,1.2,1.0,1.267,8759473684210,1496315789474,15,0,0.0,0.0012352099856975686,75.86666666666666,2947368421,-1,0.0
13c4c826516304555e291d3d91c108b3ytpmj,17,12,1,2,2,17,1,1.0,1.0,1.417,1.083,1.0,1.417,2431315789474,1784736842105,12,0,0.0,0.0030982321851649353,45.416666666666664,18105263158,-1,0.0
1476226300a93d22b15253ed7339429a7ijk0,380,131,1,70,1,92,55,1.0,1.489,2.58,1.893,1.0,2.901,1110368421052,105263157894,131,1,0.007633587786259542,4.4935635614565765E-4,106.26717557251908,6473684210,213789473684,0.0
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,77,35,1,10,25,47,2,1.143,1.029,2.029,1.629,1.0,2.2,905105263157,102157894737,35,1,0.02857142857142857,4.1114249558155304E-4,120.6,1526315790,32315789473,0.0
676ad0665c9bf74329ddc1f70ea48c16stnux,17,16,1,14,4,16,7,1.063,1.063,1.063,1.063,1.0,1.063,115894736843,1336736842105,16,0,0.0,3.1021331727523223E-4,164.125,5684210526,-1,0.0
70cc5da141baac4712163f5cd4bd4a50za0n9,250,111,1,86,7,93,85,1.009,1.739,2.063,1.847,1.0,2.252,1858684210526,145473684211,111,4,0.036036036036036036,0.0027883424976856757,94.16216216216216,16789473684,44473684210,0.0
70db4530c292bc759238b8306ff4ebb6n4l6t,16,15,1,8,3,14,10,1.0,1.067,1.067,1.067,1.0,1.067,4333105263158,550842105263,15,0,0.0,1.717936328984807E-4,256.8666666666667,4631578947,-1,0.0
c6108e22518279361de99b3c7c298235mkoa9,111,47,1,49,13,88,78,1.021,2.064,2.064,1.766,1.0,2.362,166105263158,130631578947,47,0,0.0,4.7437113772148E-4,130.53191489361703,1157894737,8789473684,0.0
e76057d8bcdbb3d2f935c30849a17e4d7ordt,5,2,1,1,2,3,1,1.0,1.0,1.5,1.0,1.0,2.5,64210526315,58531947368421,2,0,0.0,0.006747638326585695,62.5,12157894737,35684210527,0.0
f8c42ccd10c3fe515e53082f0cde9a18oxgws,1753,165,1,338,47,558,958,1.418,6.824,6.158,6.642,1.0,10.624,61315789473,26421052631,165,0,0.0,9.890973597927691E-4,126.19393939393939,684210526,52210526315,0.0
24a9abf72cedcb421e831c1be26607e37zojy,14,8,1,12,3,13,5,1.25,1.25,1.75,1.625,1.0,1.75,660473684211,477368421053,8,0,0.0,4.451779280783259E-5,410.625,210526316,-1,0.0
33ba799fab5e4145b54fac4234bb6e13up0tu,119,53,1,26,10,17,1,1.0,1.0,1.226,1.811,1.0,2.245,33157894737,19000000000,53,0,0.0,0.001919757368480488,82.39622641509433,3631578947,9894736842,0.0
3d9910a238a0f282ad3132dd6fc981c8tv3tg,923,55,1,124,1,915,1,1.0,1.0,16.764,13.836,1.0,16.782,15105263158,8736842105,55,2,0.03636363636363636,0.07179527069072807,26.363636363636363,0,13473684211,1.0
4f891171f7b09f54d8b4f30b48421f178m75r,875,173,1,178,38,662,133,1.075,2.694,4.462,3.127,1.0,5.058,97736842105,32631578947,173,2,0.011560693641618497,0.0015197726767452202,165.8150289017341,421052631,42210526315,0.0
572c9964ca41ed055830845993fdab29p4f03,198,66,1,93,35,160,139,1.273,2.727,2.652,2.288,1.0,3.0,306157894737,223736842105,66,0,0.0,3.819098191329104E-4,140.04545454545453,684210526,75473684211,0.0
628156f3bce703aa6bd275089c6c692499h1q,2010,393,1,234,59,1045,1126,1.168,4.425,4.188,3.214,1.0,5.115,219894736842,30789473684,393,1,0.002544529262086514,9.104844320751435E-4,170.2086513994911,1631578947,103368421053,0.0
673650167f432c009e9dcd062cd4e9fc2szln,26,16,1,10,2,11,8,1.0,1.063,1.125,1.125,1.0,1.625,3894736842,549315789473,16,0,0.0,0.0017954561149091913,123.0,1894736842,-1,0.0
8b109c0aee5ed07fc996e73d28e65888o5jmc,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0030303030303030303,59.0,4105263158,-1,0.0
8c33cf751b05ca6a9d886a379a84a2ees9jlu,18826,358,1,631,31,10468,119,1.003,1.388,36.307,8.511,1.0,52.587,6000000000,34157894737,358,34,0.09497206703910614,0.09174061566500495,40.659217877094974,0,5736842105,1.0
ba258a455ca17f2c13cab3d0afc7de0b48h0t,37,27,1,12,3,35,19,1.037,1.259,1.37,1.185,1.0,1.37,2250789473684,793263157895,27,0,0.0,4.0760570207328087E-4,94.70370370370371,12842105263,-1,0.0
cb705744a588c18087921e74e68cfa10oev6i,2019,352,1,310,59,1548,846,1.168,4.861,5.205,3.793,1.0,5.736,370631578947,39052631579,352,4,0.011363636363636364,0.0014923078515053905,164.61079545454547,1210526316,186210526316,0.0
cbe756ce81f5c420a1f7079791ed9aa2js2u7,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0017667844522968198,45.0,66315789474,-1,0.0
d4b2fd8f5e8e02b660e9803cbcfa6cf2t5szq,4821,455,1,646,39,2815,2622,1.066,8.18,8.424,5.62,1.0,10.596,84526315790,25473684211,455,31,0.06813186813186813,0.02330460339635228,27.85054945054945,3631578948,59842105263,0.0
f5edfebe95b4f637d1bcceb892b73dc7rhn7l,71,10,1,7,3,10,7,1.1,3.3,3.8,3.3,1.0,7.1,8684210526,6894736842,10,0,0.0,3.357243844658909E-4,120.0,0,6736842105,0.0
162886daa0054ff1ad422e0f18cddff3qofft,166,92,1,54,25,100,61,1.0,1.37,1.554,1.359,1.0,1.804,992052631579,82368421053,92,2,0.021739130434782608,5.821579120871413E-4,119.03260869565217,4789473684,-1,0.0
2307bb06855a6fe75ab56ee6b4a3860835di5,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,2.3094688221709007E-4,255.0,315789474,-1,0.0
25a4ee3a528004bcf4f4bf62b9208a7dx96pt,2988,263,1,436,101,1250,1962,1.863,8.35,7.981,5.612,1.0,11.361,47157894737,21421052631,263,21,0.07984790874524715,0.004857928356937424,55.247148288973385,526315789,35421052632,0.0
313ede314e2e05c31471fd6a93f98af713jud,56,12,1,43,18,53,27,2.083,2.667,4.583,3.917,1.0,4.667,240421052631,1006894736843,12,0,0.0,2.0557172801392013E-4,196.66666666666666,52631579,184842105263,0.0
43bd7fe0ed7629fa774a461127a629f19je0a,96,50,1,45,19,66,36,1.06,1.32,1.54,1.44,1.0,1.92,318105263158,226631578947,50,0,0.0,9.04912543973094E-5,249.6,1000000000,-1,0.0
56b55e6ab49a4cbe7c76a2bbca804089pjq0g,953,304,1,289,60,727,537,1.122,2.819,2.842,2.589,1.0,3.135,512105263158,26421052631,304,6,0.019736842105263157,0.0019744216063463257,88.3782894736842,3105263158,126789473684,0.0
6531bde8d4decd9708ff4407ef95e887a26yi,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,5.3387432598366345E-5,369.0,210526315,-1,0.0
9f280cd011f10593dc245dad1d93b11dy6rg5,20,18,1,14,4,20,12,1.0,1.111,1.111,1.111,1.0,1.111,3365105263158,332684210527,18,0,0.0,2.251364889964541E-4,255.05555555555554,1578947368,-1,0.0
6da536112251f09a006b0c5223f154d46en4j,8,8,1,4,3,5,3,1.0,1.0,1.0,1.0,1.0,1.0,0,659473684211,8,0,0.0,8.298755186721991E-4,148.875,2263157895,-1,0.0
7e34a26c4c339e875997f4b9239d2b5fscng4,9108,162,1,367,23,6046,1886,1.037,25.549,46.179,14.735,1.0,56.222,17684210526,7421052631,162,3,0.018518518518518517,0.016889185580774367,176.16666666666666,473684211,16789473684,0.0
94c8c0f9c90820f28928caf5d122dabby69ts,2,1,1,1,2,2,2,2.0,2.0,2.0,1.0,1.0,2.0,422000000000,0,1,0,0.0,9.572767391325158E-6,845.0,52631579,-1,0.0
aaa686462ebb950550fc1c6136ffb273vkrc5,282,47,1,78,9,157,5,1.809,1.915,5.128,4.638,1.0,6.0,173157894737,24315789474,47,0,0.0,2.716339068469083E-4,217.85106382978722,1157894737,94947368421,1.0
b7630ee9a73e7ba6f11f7717b7f03ed4be2hb,493,154,1,79,28,201,137,1.104,1.987,2.143,1.61,1.0,3.201,29631578947,13736842105,154,6,0.03896103896103896,4.8290014349872416E-4,110.01298701298701,894736843,6473684210,0.0
d863897264a7e52d9c6a1be6dc453c6c9anz0,151,24,1,2,2,3,1,1.292,1.0,1.583,1.292,1.0,6.292,5421052632,52631579,24,0,0.0,5.471212725098735E-4,199.75,473684211,4210526315,1.0
e9f928411213f44502e4942a29553ab1tbqgu,109,20,1,48,12,90,51,1.3,3.1,4.65,3.05,1.0,5.45,83526315789,189631578948,20,0,0.0,3.3268728920902833E-4,212.2,52631579,45631578948,0.0
3d54d594ffba32e8d6527a688e7227e30iq3k,85,52,1,35,11,66,62,1.0,1.519,1.442,1.288,1.0,1.635,1562210526316,275894736842,52,0,0.0,4.146199885857556E-4,201.76923076923077,1842105263,-1,0.0
40ef6a4a0c99b478fee1c93f4105b9d9mh9iv,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,4.1869033662703066E-5,444.0,5736842105,-1,0.0
84a773b3c9d300834d9d57af5dc83091y54cx,2,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,10713947368421,2,0,0.0,3.1570639305445933E-4,232.0,210526316,-1,0.0
8b253bd318229b3eea3f459bd81b8347khytb,494,27,1,86,1,30,116,1.0,6.444,9.889,7.889,1.0,18.296,165578947368,108052631579,27,1,0.037037037037037035,0.02426922132154262,127.07407407407408,5421052632,153157894737,0.0
95ff2833eef5999a4f3ba4a7684d2b26a6v9j,4,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,2.0,1842105263,10535157894737,2,0,0.0,0.004895960832313341,84.0,0,-1,0.0
99acffc3cd9bfcd00668dbf472a1979350mxk,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,7.097232079489E-4,167.0,421052632,-1,0.0
9c509838d129fcee98cb3934079ca36asla50,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,5.696382796923953E-5,369.0,263157895,-1,0.0
a7c263f3fe4f19ff677e5cb475f7e5a3gdom3,9,9,1,6,4,8,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1731105263158,9,0,0.0,3.7963470704855106E-4,148.66666666666666,1368421053,-1,0.0
aaa8650a6e0997e90e4b6a9fc2ddf555m5c1g,744,22,1,144,31,580,257,2.136,12.455,26.5,7.273,1.0,33.818,20105263158,801842105264,22,0,0.0,0.0011870856568460858,174.8181818181818,52631579,18789473685,0.0
be3bec53b42be118ef2a87fc40db7311k4as3,15,1,1,12,8,13,11,8.0,11.0,13.0,12.0,1.0,15.0,583578947369,0,1,0,0.0,2.7914922759408723E-5,1112.0,52631579,583578947369,0.0
ed5ee107143980558fae26c1b5c7b81a82spj,14,2,1,1,1,12,5,1.0,2.5,6.0,1.0,1.0,7.0,357631578947,63708842105263,2,0,0.0,2.5937453683118423E-5,683.0,52631579,268263157894,0.0
1a9765ed302d0f91b512c23112066e41s755q,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,4.490144133626689E-5,333.0,315789474,-1,0.0
1d69e006699adba0c79ab06f2f622445nuu63,10,7,1,4,1,3,8,1.0,1.429,1.143,1.286,1.0,1.429,1012842105263,1228421052631,7,0,0.0,0.00851063829787234,28.714285714285715,41578947368,-1,0.0
24029e6b641077ab7b9a1fde11a42666pkz6z,298,67,1,15,10,100,1,1.0,1.0,3.134,2.06,1.0,4.448,139052631579,172368421052,67,0,0.0,0.0026666905296691694,108.83582089552239,2000000000,52526315790,0.0
46ceb58fb7a57d86a26cfa154c940a8cuktu7,1090,161,1,213,30,740,269,1.043,3.932,5.826,4.683,1.0,6.77,162526315789,20526315790,161,0,0.0,0.0019863144754945286,174.55900621118013,789473684,95842105263,0.0
4882587d42b3d7d8d7bec4315203f10bl2fts,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.2509752925877764E-4,232.0,315789474,-1,0.0
8a27b2e29086c0d2e589053537e88393zsyr2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.3288948069241014E-4,205.0,0,-1,0.0
8c09f4afd78059d9200cddc435f5c48ceph11,1459,11,1,5,3,14,12,1.091,2.818,2.273,1.545,1.0,132.636,631578947,18000000000,11,0,0.0,0.006051631742239477,384.0,52631579,631578947,0.0
d1be739798ba0745a1fd72ac918a9f1929hei,14,10,1,11,5,12,7,1.0,1.2,1.2,1.2,1.0,1.4,7000000000,910684210527,10,0,0.0,8.095293165259628E-5,330.4,578947369,-1,0.0
060ac64ff78ae62e9bc697192cebea333760p,194,24,1,6,4,9,5,1.0,1.292,1.375,1.083,1.0,8.083,50000000000,49789473685,24,0,0.0,0.0029715406059492083,137.95833333333334,105263158,42526315790,1.0
74582963d3774699f4215df7f2d17c1b6b4pn,8,8,1,8,4,8,7,1.0,1.0,1.0,1.0,1.0,1.0,0,2843842105263,8,0,0.0,2.0356752080205603E-4,173.625,4473684211,-1,0.0
8d43ad48f315364be4d979d2e9d5ee67quqyi,31,10,1,7,5,7,5,1.0,1.0,1.0,1.0,1.0,3.1,947368421,1440157894737,10,0,0.0,5.501760563380282E-5,276.9,0,789473684,0.0
bbd1d48ef4e8e7e3855938755275ad2b2le9g,77,24,1,48,9,63,43,1.167,2.333,2.875,2.5,1.0,3.208,199526315789,258210526315,24,0,0.0,3.1870069451917583E-4,129.41666666666666,105263158,99368421052,0.0
c615c31c87260c0d85727deff6da6667lgg33,19,8,1,18,6,19,6,1.125,1.375,2.375,2.375,1.0,2.375,230315789473,1311789473684,8,0,0.0,3.208922832161514E-5,368.0,105263158,80000000000,0.0
d927c987f8a4ba2dc4f38dadc0831100tt94p,160,49,1,65,12,138,61,1.653,2.51,3.143,2.857,1.0,3.265,1078947368421,263000000000,49,0,0.0,1.5484655190601588E-4,267.2040816326531,842105264,474894736842,0.0
e241b80fc1b431397ba6c70f2fb8ccb72wbra,5,5,1,4,2,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0,8690157894737,5,0,0.0,1.148976262150424E-4,218.8,1368421053,-1,0.0
e4264fc4dcd5f917ceb002d860441370s054e,2,1,1,2,1,2,1,1.0,1.0,2.0,2.0,1.0,2.0,2843526315790,0,1,0,0.0,9.572767391325158E-6,845.0,52631579,-1,0.0
f4294bb3abb69fa3183e7e851b58b278k83z3,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0032258064516129032,50.0,7315789473,-1,0.0
f90f13ddfc0f98cbe3c2346a2e30093cq6zo0,5,4,1,3,2,3,2,1.0,1.0,1.0,1.0,1.0,1.25,842105263,2079368421053,4,0,0.0,3.7243947858473E-5,319.25,157894737,-1,0.0
167b4f37a264b72feb0f559b650d1cbd3ox60,90,42,1,57,10,78,43,1.0,1.571,2.0,1.857,1.0,2.143,173789473684,111947368421,42,0,0.0,4.4561735332999947E-4,155.85714285714286,315789474,2105263157,0.0
16e2e48cff6faab74e1f5c47669dfbbda7l5z,1224,274,1,256,58,886,260,1.161,2.474,3.708,2.653,1.0,4.467,54789473684,56157894737,274,0,0.0,5.358451512580541E-4,188.7992700729927,157894736,28105263158,0.0
17e4d6d9a1f8ec00cec1d4fe79b059bd51476,2,2,1,1,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,43947368422,2,0,0.0,3.881610868510432E-5,325.0,52631578,-1,0.0
2cbc26f228e0556f268e0dc1bd9ac0a5lzdfh,1917,283,1,310,64,1447,115,1.516,3.138,6.201,4.322,1.0,6.774,186368421053,50473684210,283,0,0.0,0.0010056303760176302,143.42402826855124,894736842,136052631579,0.0
4cd52ae88da3e30dbe01da5048151c98p4f0v,2341,31,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,75.516,2263157894,54052631579,31,2,0.06451612903225806,0.010183618338343215,71.6774193548387,105263158,2263157894,0.0
5640f30464bb5a7bc6e98fd2873fc25dh78hp,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.8609948506272482E-6,1112.0,0,-1,0.0
b4550ab1da3a3ed6e4a206c9ef78d496q23hb,889,114,1,198,65,593,455,1.421,4.5,5.535,3.114,1.0,7.798,22000000000,93736842105,114,0,0.0,6.747740759238484E-4,149.42105263157896,52631579,17526315790,0.0
c0e3343070766b359c664f93ca65040b6bh2k,642,52,1,153,13,486,220,1.173,5.115,9.615,4.135,1.0,12.346,30578947369,412263157895,52,0,0.0,7.603400923067084E-4,175.59615384615384,52631579,27421052632,1.0
d29003d7f3ec1f0e4ca9cc17e6389b4a4phcg,48,17,1,28,6,35,26,1.118,2.059,2.235,2.118,1.0,2.824,216789473684,131789473684,17,0,0.0,2.0813639871996114E-4,140.64705882352942,105263157,23368421052,0.0
13dfda714fb516e1f9f7abb0c927bdc2zmw55,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.3996584833300675E-5,600.0,0,-1,0.0
2e3b450b727fe3e888c85d52251fd33ffoi4b,54,41,1,17,3,42,37,1.0,1.293,1.268,1.195,1.0,1.317,1311894736842,250421052631,41,5,0.12195121951219512,9.81468422162284E-5,63.63414634146341,56526315789,-1,0.0
